,Local,Magnitude,Tipo,Significancia,Profundidade,Latitude,Longitude,Timestamp,Year
3002,"108 km SE of Nikolski, Alaska",4.2,Terremoto,271,10.0,52.3466,-167.5852,2022-01-11 14:16:13.377,2022
3003,"95 km SE of Nikolski, Alaska",2.4,Terremoto,89,39.2,52.2252,-168.0666,2022-01-11 14:20:28.499,2022
3004,"99 km SSE of Sand Point, Alaska",2.7,Terremoto,112,21.84,54.5953,-159.6438,2022-01-11 14:20:40.013,2022
3005,"87 km SE of Nikolski, Alaska",2.5,Terremoto,96,10.0,52.3102,-168.0932,2022-01-11 14:22:41.504,2022
3006,"86 km SE of Nikolski, Alaska",3.3,Terremoto,168,10.0,52.3759,-167.9798,2022-01-11 14:26:09.059,2022
3007,"95 km SE of Nikolski, Alaska",2.3,Terremoto,81,33.0,52.3019,-167.9152,2022-01-11 14:30:19.893,2022
3008,"102 km SE of Nikolski, Alaska",2.1,Terremoto,68,32.1,52.3515,-167.69,2022-01-11 14:37:18.780,2022
3009,"81 km SE of Nikolski, Alaska",4.7,Terremoto,340,10.0,52.376,-168.0855,2022-01-11 14:43:25.713,2022
3010,"93 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.3237,-167.9193,2022-01-11 14:47:21.009,2022
3011,"81 km SE of Nikolski, Alaska",4.2,Terremoto,271,10.0,52.3484,-168.1567,2022-01-11 14:49:28.980,2022
3012,"108 km SE of Nikolski, Alaska",3.8,Terremoto,222,10.0,52.2382,-167.7473,2022-01-11 14:54:32.704,2022
3013,"70 km SE of Nikolski, Alaska",3.9,Terremoto,234,10.0,52.4794,-168.1511,2022-01-11 14:58:43.631,2022
3014,"98 km SE of Nikolski, Alaska",3.1,Terremoto,148,10.0,52.2148,-168.0181,2022-01-11 15:03:17.631,2022
3015,"101 km SE of Nikolski, Alaska",2.4,Terremoto,89,25.4,52.2917,-167.8058,2022-01-11 15:06:23.108,2022
3016,"98 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.2589,-167.9246,2022-01-11 15:11:27.175,2022
3017,"7 km N of Flórina, Greece",4.7,Terremoto,340,10.0,40.8528,21.4046,2022-01-11 15:14:30.550,2022
3018,"82 km SE of Nikolski, Alaska",3.0,Terremoto,138,10.0,52.3795,-168.0611,2022-01-11 15:21:15.116,2022
3019,"88 km SE of Nikolski, Alaska",2.2,Terremoto,74,34.0,52.3005,-168.0823,2022-01-11 15:23:24.533,2022
3020,"75 km NE of Atka, Alaska",4.2,Terremoto,271,187.46,52.5867,-173.2955,2022-01-11 15:24:15.058,2022
3021,"98 km SE of Nikolski, Alaska",2.1,Terremoto,68,35.1,52.4126,-167.688,2022-01-11 15:26:05.470,2022
3022,"92 km SE of Nikolski, Alaska",4.8,Terremoto,354,10.0,52.4214,-167.7957,2022-01-11 15:27:13.771,2022
3023,"96 km SE of Nikolski, Alaska",3.1,Terremoto,148,10.0,52.4157,-167.7223,2022-01-11 15:32:34.885,2022
3024,"90 km SE of Nikolski, Alaska",2.6,Terremoto,104,10.0,52.3589,-167.9252,2022-01-11 15:33:56.364,2022
3025,"98 km SE of Nikolski, Alaska",3.9,Terremoto,234,10.0,52.2591,-167.9253,2022-01-11 15:36:14.031,2022
3026,"74 km SSE of Nikolski, Alaska",3.7,Terremoto,211,10.0,52.3215,-168.4219,2022-01-11 15:36:44.368,2022
3027,"89 km SE of Nikolski, Alaska",3.9,Terremoto,234,10.0,52.2989,-168.0721,2022-01-11 15:58:17.829,2022
3028,"Fox Islands, Aleutian Islands, Alaska",3.1,Terremoto,148,10.0,52.2538,-167.9201,2022-01-11 16:12:29.295,2022
3029,"162 km N of Calama, Chile",4.2,Terremoto,271,109.88,-21.0012,-68.7483,2022-01-11 16:12:56.804,2022
3030,"79 km SSE of Nikolski, Alaska",4.0,Terremoto,246,10.0,52.3038,-168.3232,2022-01-11 16:16:07.315,2022
3031,"83 km SE of Nikolski, Alaska",3.2,Terremoto,158,11.58,52.458,-167.913,2022-01-11 16:19:14.749,2022
3032,"94 km SE of Nikolski, Alaska",2.4,Terremoto,89,23.0,52.3282,-167.8811,2022-01-11 16:21:24.560,2022
3033,"85 km SE of Nikolski, Alaska",2.7,Terremoto,112,9.72,52.3929,-167.9631,2022-01-11 16:24:39.963,2022
3034,"87 km SE of Nikolski, Alaska",3.7,Terremoto,211,10.0,52.3404,-168.0158,2022-01-11 16:27:20.170,2022
3035,"108 km SE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.1908,-167.8432,2022-01-11 16:28:16.367,2022
3036,"102 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.2145,-167.9276,2022-01-11 16:31:40.727,2022
3037,"98 km SE of Nikolski, Alaska",2.6,Terremoto,104,7.42,52.3308,-167.8118,2022-01-11 16:51:57.490,2022
3038,"88 km SSE of Nikolski, Alaska",2.6,Terremoto,104,10.0,52.2552,-168.1879,2022-01-11 16:53:50.615,2022
3039,"97 km SE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.2542,-167.954,2022-01-11 16:57:11.475,2022
3040,"87 km SE of Nikolski, Alaska",3.9,Terremoto,234,10.0,52.3839,-167.9552,2022-01-11 17:01:34.971,2022
3041,"105 km SE of Nikolski, Alaska",4.4,Terremoto,298,10.0,52.3144,-167.681,2022-01-11 17:03:55.988,2022
3042,"81 km SE of Nikolski, Alaska",4.1,Terremoto,259,10.0,52.3737,-168.0999,2022-01-11 17:07:24.676,2022
3043,"117 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.3122,-167.4674,2022-01-11 17:17:03.007,2022
3044,"Bonin Islands, Japan region",4.7,Terremoto,340,10.0,28.1325,142.5941,2022-01-11 17:19:46.108,2022
3045,"105 km SE of Nikolski, Alaska",4.3,Terremoto,284,10.0,52.3419,-167.6499,2022-01-11 17:21:10.356,2022
3046,"8 km NE of P?hala, Hawaii",2.1500001,Terremoto,71,33.2799987792969,19.2478332519531,-155.408004760742,2022-01-11 17:22:11.280,2022
3047,"78 km SE of Nikolski, Alaska",2.7,Terremoto,112,11.48,52.4465,-168.025,2022-01-11 17:38:40.185,2022
3048,"93 km SE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.4032,-167.7948,2022-01-11 17:40:32.177,2022
3049,"10 km NNW of Ammochóri, Greece",4.5,Terremoto,312,10.0,40.8703,21.4565,2022-01-11 17:44:09.173,2022
3050,"94 km SE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.2949,-167.9551,2022-01-11 17:49:50.327,2022
3051,"8 km SE of Saint Andrews, Canada",2.6,Terremoto,104,5.0,45.0191,-66.973,2022-01-11 17:52:01.033,2022
3052,"86 km SE of Nikolski, Alaska",2.8,Terremoto,121,11.71,52.4527,-167.8547,2022-01-11 17:53:58.799,2022
3053,"3 km SSW of Guánica, Puerto Rico",2.4,Terremoto,89,8.0,17.9381,-66.9196,2022-01-11 17:54:58.170,2022
3054,"96 km SSE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.1763,-168.188,2022-01-11 17:56:17.472,2022
3055,"110 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.1764,-167.8257,2022-01-11 17:59:55.974,2022
3056,"88 km SE of Nikolski, Alaska",4.1,Terremoto,259,10.0,52.2851,-168.112,2022-01-11 18:01:39.364,2022
3057,"95 km SE of Nikolski, Alaska",4.9,Terremoto,369,10.0,52.3076,-167.9101,2022-01-11 18:18:13.902,2022
3058,"108 km SE of Nikolski, Alaska",3.5,Terremoto,188,10.0,52.2989,-167.6441,2022-01-11 18:22:08.862,2022
3059,"94 km SSE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.2034,-168.1658,2022-01-11 18:25:13.724,2022
3060,"99 km SE of Nikolski, Alaska",3.0,Terremoto,138,10.0,52.3801,-167.7044,2022-01-11 18:40:22.079,2022
3061,"95 km SE of Nikolski, Alaska",3.0,Terremoto,138,10.0,52.2365,-168.0559,2022-01-11 18:43:40.102,2022
3062,"4 km SSE of P?hala, Hawaii",2.25,Terremoto,78,31.1000003814697,19.1651668548584,-155.469161987305,2022-01-11 18:58:14.460,2022
3063,"85 km SE of Nikolski, Alaska",3.1,Terremoto,148,10.0,52.3663,-168.0105,2022-01-11 19:03:37.181,2022
3064,"2 km SW of P?hala, Hawaii",2.3900001,Terremoto,88,36.7099990844727,19.1881675720215,-155.49333190918,2022-01-11 19:10:26.810,2022
3065,"110 km SE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.1626,-167.8379,2022-01-11 19:10:50.491,2022
3066,"56 km WSW of Anchor Point, Alaska",2.1,Terremoto,68,100.8,59.658,-152.8024,2022-01-11 19:22:04.200,2022
3067,"101 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.2737,-167.842,2022-01-11 19:24:41.685,2022
3068,"88 km SE of Nikolski, Alaska",2.7,Terremoto,112,10.0,52.4278,-167.8673,2022-01-11 19:31:41.935,2022
3069,"106 km SE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.3633,-167.6116,2022-01-11 19:44:57.803,2022
3070,"109 km SE of Nikolski, Alaska",3.0,Terremoto,138,10.0,52.2752,-167.6583,2022-01-11 19:50:53.759,2022
3071,"26 km SE of Wright, Wyoming",3.4,mining explosion,178,0.0,43.5784,-105.2606,2022-01-11 19:59:24.845,2022
3072,"103 km SE of Nikolski, Alaska",3.0,Terremoto,138,10.0,52.3525,-167.6696,2022-01-11 20:07:13.076,2022
3073,"67 km N of Isabela, Puerto Rico",3.21,Terremoto,159,6.0,19.1066,-66.98,2022-01-11 20:10:02.270,2022
3074,"Bonin Islands, Japan region",4.7,Terremoto,340,57.29,27.0155,141.562,2022-01-11 20:17:08.172,2022
3075,"122 km SE of Nikolski, Alaska",2.4,Terremoto,89,25.3,52.2505,-167.4455,2022-01-11 20:19:42.168,2022
3076,"102 km SE of Nikolski, Alaska",2.3,Terremoto,81,37.9,52.2716,-167.8235,2022-01-11 20:27:02.960,2022
3077,"Pagan region, Northern Mariana Islands",4.0,Terremoto,246,318.52,18.6641,145.1597,2022-01-11 20:33:49.575,2022
3078,"106 km NW of Kuching, Malaysia",4.2,Terremoto,271,13.05,2.3287,109.7694,2022-01-11 20:39:08.818,2022
3079,"100 km SE of Nikolski, Alaska",2.3,Terremoto,81,24.6,52.2926,-167.8186,2022-01-11 20:44:19.340,2022
3080,"67km SW of Alberto Oviedo Mota, B.C., MX",2.58,Terremoto,102,-0.45,31.8653333,-115.7423333,2022-01-11 20:44:46.870,2022
3081,"99 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.2659,-167.8944,2022-01-11 20:55:48.827,2022
3082,"115 km SW of Jinchang, China",4.4,Terremoto,298,10.0,37.7753,101.243,2022-01-11 21:06:57.887,2022
3083,"76 km WSW of Elfin Cove, Alaska",2.0,Terremoto,62,23.6,58.0357,-137.6136,2022-01-11 21:16:21.774,2022
3084,"111 km SE of Nikolski, Alaska",2.4,Terremoto,89,36.8,52.2823,-167.6149,2022-01-11 21:19:09.776,2022
3085,"39 km NNE of Gwadar, Pakistan",4.7,Terremoto,340,10.0,25.4644,62.4473,2022-01-11 21:21:56.484,2022
3086,"103 km SE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.2551,-167.8154,2022-01-11 21:26:23.326,2022
3087,"8 km SSE of Indios, Puerto Rico",2.53,Terremoto,99,7.0,17.9226,-66.8025,2022-01-11 21:30:05.170,2022
3088,"103 km SE of Nikolski, Alaska",3.0,Terremoto,138,10.0,52.2621,-167.8082,2022-01-11 21:33:43.513,2022
3089,"53 km SSW of Whites City, New Mexico",2.3,Terremoto,81,3.380810547,31.71451834,-104.528286,2022-01-11 21:35:45.758,2022
3090,"79 km SSW of El Huitusi, Mexico",4.3,Terremoto,284,10.0,24.8507,-109.1013,2022-01-11 21:41:11.453,2022
3091,"110 km SE of Nikolski, Alaska",3.8,Terremoto,222,12.1,52.1586,-167.8565,2022-01-11 21:41:28.845,2022
3092,"94 km SE of Nikolski, Alaska",4.1,Terremoto,259,6.44,52.2439,-168.0703,2022-01-11 21:45:31.616,2022
3093,"113 km SE of Nikolski, Alaska",3.4,Terremoto,178,10.0,52.302,-167.5526,2022-01-11 21:54:27.399,2022
3094,"68 km N of Maumere, Indonesia",4.6,Terremoto,326,10.0,-8.0082,122.3146,2022-01-11 22:02:35.722,2022
3095,"90 km SE of Nikolski, Alaska",2.4,Terremoto,89,13.4,52.3948,-167.8685,2022-01-11 22:04:54.969,2022
3096,"98 km SSE of Nikolski, Alaska",2.4,Terremoto,89,37.9,52.1719,-168.1254,2022-01-11 22:10:24.362,2022
3097,"104 km ESE of Nikolski, Alaska",2.2,Terremoto,74,13.5,52.449,-167.5443,2022-01-11 22:11:50.007,2022
3098,"102 km SE of Nikolski, Alaska",4.0,Terremoto,246,10.0,52.3966,-167.6343,2022-01-11 22:14:05.885,2022
3099,"96 km SE of Nikolski, Alaska",4.6,Terremoto,326,10.0,52.2998,-167.8882,2022-01-11 22:15:41.652,2022
3100,"58 km S of Whites City, New Mexico",2.1,Terremoto,68,6.285815430000001,31.64726913,-104.3841636,2022-01-11 22:22:53.632,2022
3101,"4 km SW of P?hala, Hawaii",2.01999998,Terremoto,63,33.7000007629395,19.1714992523193,-155.501007080078,2022-01-11 22:25:42.470,2022
3102,"Fox Islands, Aleutian Islands, Alaska",2.7,Terremoto,112,10.0,52.1758,-167.8278,2022-01-11 22:30:27.768,2022
3103,"5 km SE of El Factor, Dominican Republic",4.0,Terremoto,248,10.0,19.2906,-69.8457,2022-01-11 22:43:15.821,2022
3104,"25 km W of Anchor Point, Alaska",2.3,Terremoto,81,70.1,59.8131,-152.2749,2022-01-11 22:54:15.644,2022
3105,"99 km SSE of Nikolski, Alaska",2.1,Terremoto,68,10.0,52.1959,-168.0479,2022-01-11 22:56:42.200,2022
3106,"173 km SSW of Bambanglipuro, Indonesia",4.2,Terremoto,271,10.0,-9.4426,109.7888,2022-01-11 22:58:53.224,2022
3107,"96 km SE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.3311,-167.8352,2022-01-11 23:01:08.258,2022
3108,"16 km SSE of Fern Forest, Hawaii",2.31,Terremoto,82,1.27,19.3193333333333,-155.102,2022-01-11 23:02:18.480,2022
3109,"96 km SE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.2293,-168.0381,2022-01-11 23:08:37.348,2022
3110,"102 km SE of Nikolski, Alaska",3.2,Terremoto,158,10.0,52.4082,-167.6294,2022-01-11 23:22:26.767,2022
3111,"98 km SE of Nikolski, Alaska",2.7,Terremoto,112,10.02,52.3398,-167.7923,2022-01-11 23:24:06.680,2022
3112,"112 km SE of Nikolski, Alaska",2.9,Terremoto,129,10.0,52.1267,-167.8846,2022-01-11 23:25:04.280,2022
3113,"106 km SE of Nikolski, Alaska",2.3,Terremoto,81,35.5,52.2042,-167.858,2022-01-11 23:40:11.101,2022
3114,Puerto Rico region,2.48,Terremoto,95,11.0,17.9813,-66.7411,2022-01-11 23:46:50.530,2022
3115,"57 km S of Corinto, Nicaragua",4.3,Terremoto,284,41.03,11.9678,-87.1331,2022-01-11 23:49:33.450,2022
3116,"19 km WSW of Charlotte Amalie, U.S. Virgin Islands",3.62,Terremoto,202,104.0,18.3068,-65.109,2022-01-11 23:53:00.840,2022
3117,"100 km SE of Nikolski, Alaska",2.3,Terremoto,81,4.8,52.343,-167.7475,2022-01-12 00:14:44.894,2022
3118,"19 km SE of Unalaska, Alaska",2.1,Terremoto,68,76.6,53.751,-166.3249,2022-01-12 00:17:46.258,2022
3119,"94 km SE of Nikolski, Alaska",2.0,Terremoto,62,7.3,52.4149,-167.7631,2022-01-12 00:18:34.446,2022
3120,"11km S of Malibu Beach, CA",2.2,Terremoto,75,13.64,33.9376667,-118.6673333,2022-01-12 00:24:58.770,2022
3121,"103 km SE of Nikolski, Alaska",2.2,Terremoto,74,25.6,52.3151,-167.7353,2022-01-12 00:28:40.956,2022
3122,"near the east coast of the Kamchatka Peninsula, Russia",4.2,Terremoto,271,10.0,54.016,160.388,2022-01-12 00:37:03.855,2022
3123,"62 km ESE of Yilan, Taiwan",4.4,Terremoto,298,66.48,24.469,122.2849,2022-01-12 00:43:22.703,2022
3124,"6 km N of Nanwalek, Alaska",3.0,Terremoto,138,58.6,59.4154,-151.9368,2022-01-12 00:45:07.483,2022
3125,"12 km ESE of P?hala, Hawaii",2.09,Terremoto,67,31.8999996185303,19.1499996185303,-155.378326416016,2022-01-12 00:54:10.220,2022
3126,"98 km SE of Nikolski, Alaska",2.5,Terremoto,96,12.46,52.4087,-167.6945,2022-01-12 01:05:05.457,2022
3127,"98 km SE of Nikolski, Alaska",2.3,Terremoto,81,16.7,52.3286,-167.8022,2022-01-12 01:15:13.061,2022
3128,"88 km SE of Nikolski, Alaska",2.2,Terremoto,74,7.8,52.4565,-167.8191,2022-01-12 01:22:01.572,2022
3129,"93 km SE of Nikolski, Alaska",2.7,Terremoto,112,10.0,52.2986,-167.9693,2022-01-12 01:26:00.677,2022
3130,"101 km ESE of Nikolski, Alaska",2.1,Terremoto,68,10.5,52.4756,-167.5675,2022-01-12 01:31:26.220,2022
3131,"27km W of Petrolia, CA",2.58,Terremoto,102,20.78,40.3076667,-124.6053333,2022-01-12 01:32:54.330,2022
3132,"104 km E of Tual, Indonesia",4.3,Terremoto,284,10.0,-5.6037,133.6959,2022-01-12 01:41:31.146,2022
3133,"Rat Islands, Aleutian Islands, Alaska",5.2,Terremoto,416,133.57,52.0751,178.0555,2022-01-12 01:48:03.831,2022
3134,"107 km SE of Nikolski, Alaska",3.8,Terremoto,222,10.0,52.3152,-167.6497,2022-01-12 01:57:22.073,2022
3135,"112 km SE of Nikolski, Alaska",2.3,Terremoto,81,23.6,52.2909,-167.5834,2022-01-12 02:03:45.123,2022
3136,"12km N of Borrego Springs, CA",2.65,Terremoto,108,2.96,33.3611667,-116.3635,2022-01-12 02:12:08.390,2022
3137,"107 km SSE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.1355,-167.9729,2022-01-12 02:21:26.597,2022
3138,"24 km SE of Adak, Alaska",2.8,Terremoto,121,69.1,51.7037,-176.4146,2022-01-12 02:22:31.511,2022
3139,"52 km SE of Adak, Alaska",2.7,Terremoto,112,36.22,51.5567,-176.0809,2022-01-12 02:24:41.598,2022
3140,"22 km ENE of Susitna North, Alaska",2.0,Terremoto,62,44.0,62.2508,-149.4661,2022-01-12 02:25:52.191,2022
3141,"60 km E of Pedro Bay, Alaska",2.5,Terremoto,96,96.7,59.7822,-153.0255,2022-01-12 02:26:52.892,2022
3142,"131 km SE of Nikolski, Alaska",3.7,Terremoto,211,10.0,52.2931,-167.2386,2022-01-12 02:31:10.629,2022
3143,"Fox Islands, Aleutian Islands, Alaska",4.7,Terremoto,340,5.56,52.366,-167.3522,2022-01-12 02:31:59.092,2022
3144,"10 km SSE of Gardendale, Texas",2.2,Terremoto,77,7.067423503,31.9418335,-102.3271961,2022-01-12 02:32:39.579,2022
3145,"59 km ENE of San Vicente, Mexico",3.0,Terremoto,138,10.0,31.4848,-115.6533,2022-01-12 02:40:26.067,2022
3146,"34 km SSE of False Pass, Alaska",2.5,Terremoto,96,19.94,54.5525,-163.2826,2022-01-12 02:43:01.549,2022
3147,"115 km SE of Nikolski, Alaska",3.1,Terremoto,148,10.0,52.3617,-167.4509,2022-01-12 02:48:02.204,2022
3148,"108 km SE of Nikolski, Alaska",3.7,Terremoto,211,10.0,52.3101,-167.6435,2022-01-12 02:51:44.086,2022
3149,"55 km NW of Toyah, Texas",2.1,Terremoto,68,7.314135742,31.65878291,-104.2201035,2022-01-12 02:56:28.376,2022
3150,"5 km E of P?hala, Hawaii",2.16000009,Terremoto,72,33.7299995422363,19.2096672058105,-155.425170898438,2022-01-12 03:00:05.200,2022
3151,south of the Kermadec Islands,5.1,Terremoto,400,52.51,-32.8546,-179.1915,2022-01-12 03:04:27.246,2022
3152,"23 km E of Amahai, Indonesia",4.9,Terremoto,369,10.0,-3.326,129.1327,2022-01-12 03:06:13.405,2022
3153,"226 km SSW of Singkil, Indonesia",4.6,Terremoto,326,10.0,0.463,96.8611,2022-01-12 03:17:41.405,2022
3154,"100 km SE of Nikolski, Alaska",2.7,Terremoto,112,10.0,52.366,-167.7047,2022-01-12 03:17:56.691,2022
3155,"9 km ENE of P?hala, Hawaii",2.31,Terremoto,82,32.5699996948242,19.2293338775635,-155.393829345703,2022-01-12 03:24:28.200,2022
3156,"101 km SE of Nikolski, Alaska",2.1,Terremoto,68,1.1,52.2763,-167.8418,2022-01-12 03:31:03.475,2022
3157,Fiji region,4.3,Terremoto,284,619.41,-21.5657,-179.148,2022-01-12 03:34:09.926,2022
3158,"79 km SE of Nikolski, Alaska",2.1,Terremoto,68,20.0,52.4343,-168.0227,2022-01-12 03:42:58.283,2022
3159,"9 km ENE of P?hala, Hawaii",2.27999997,Terremoto,80,32.25,19.2313327789307,-155.391998291016,2022-01-12 03:48:03.950,2022
3160,"102 km SE of Nikolski, Alaska",2.4,Terremoto,89,19.5,52.1857,-167.9875,2022-01-12 03:50:13.859,2022
3161,"113 km ESE of Nikolski, Alaska",3.6,Terremoto,199,10.0,52.4294,-167.401,2022-01-12 03:52:09.527,2022
3162,"103 km SE of Nikolski, Alaska",2.3,Terremoto,81,25.2,52.3227,-167.7238,2022-01-12 04:03:34.554,2022
3163,"89 km SE of Nikolski, Alaska",4.2,Terremoto,271,10.0,52.3079,-168.0464,2022-01-12 04:25:48.376,2022
3164,"3 km NE of P?hala, Hawaii",2.18000007,Terremoto,73,35.8899993896484,19.2285003662109,-155.457000732422,2022-01-12 04:32:19.620,2022
3165,"18 km NNE of Atka, Alaska",3.5,Terremoto,188,145.97,52.3535,-174.0954,2022-01-12 04:50:45.870,2022
3166,"100 km SE of Nikolski, Alaska",2.2,Terremoto,74,25.6,52.269,-167.8768,2022-01-12 04:51:21.346,2022
3167,"3 km SSE of La Parguera, Puerto Rico",3.04,Terremoto,142,6.0,17.9495,-67.032,2022-01-12 04:51:46.650,2022
3168,"80 km N of Tual, Indonesia",4.5,Terremoto,312,10.0,-4.9044,132.8011,2022-01-12 04:54:26.489,2022
3169,"171 km ENE of Tual, Indonesia",4.3,Terremoto,284,10.0,-4.8057,134.0684,2022-01-12 05:12:56.267,2022
3170,"3 km E of P?hala, Hawaii",2.27999997,Terremoto,80,34.8899993896484,19.2089996337891,-155.446166992188,2022-01-12 05:20:42.340,2022
3171,"51 km SSW of Jurm, Afghanistan",4.9,Terremoto,369,79.01,36.474,70.5248,2022-01-12 05:26:44.602,2022
3172,"117 km SE of Nikolski, Alaska",4.0,Terremoto,246,10.0,52.1166,-167.7785,2022-01-12 05:29:04.870,2022
3173,"54 km SW of Lebu, Chile",4.3,Terremoto,284,10.0,-37.9716,-74.0775,2022-01-12 05:30:29.182,2022
3174,South Sandwich Islands region,4.6,Terremoto,326,35.0,-59.1344,-25.7707,2022-01-12 05:30:58.674,2022
3175,"92 km SSE of Nikolski, Alaska",3.2,Terremoto,158,14.1,52.197,-168.2369,2022-01-12 05:44:14.763,2022
3176,"100 km SE of Nikolski, Alaska",2.6,Terremoto,104,25.36,52.3153,-167.7888,2022-01-12 05:49:42.553,2022
3177,"156 km SE of Chignik, Alaska",2.9,Terremoto,129,0.9,55.2346,-156.7552,2022-01-12 06:02:41.311,2022
3178,"105 km WNW of False Pass, Alaska",2.7,Terremoto,112,179.29,55.2592,-164.9001,2022-01-12 06:14:23.730,2022
3179,"94 km SE of Nikolski, Alaska",2.8,Terremoto,121,10.0,52.4053,-167.774,2022-01-12 06:17:20.333,2022
3180,"60 km SSE of Mawlaik, Myanmar",4.6,Terremoto,326,98.81,23.1568,94.6845,2022-01-12 06:17:33.221,2022
3181,"52 km ENE of San Vicente, Mexico",2.4,Terremoto,89,25.1,31.4302,-115.7134,2022-01-12 06:29:21.100,2022
3182,South Sandwich Islands region,4.8,Terremoto,354,10.0,-58.6954,-25.3789,2022-01-12 06:35:28.686,2022
3183,"124 km SE of Nikolski, Alaska",2.2,Terremoto,74,25.6,52.2006,-167.4725,2022-01-12 06:41:41.623,2022
3184,"101 km SE of Nikolski, Alaska",2.3,Terremoto,81,25.4,52.3002,-167.7825,2022-01-12 06:46:18.490,2022
3185,"123 km SE of Nikolski, Alaska",2.6,Terremoto,104,10.0,52.1217,-167.6358,2022-01-12 06:48:03.902,2022
3186,"7 km SSE of Maria Antonia, Puerto Rico",2.64,Terremoto,107,14.0,17.9198,-66.858,2022-01-12 07:20:43.950,2022
3187,"115 km ESE of Nikolski, Alaska",2.5,Terremoto,96,10.0,52.4146,-167.3882,2022-01-12 08:00:54.905,2022
3188,"119 km ESE of Nikolski, Alaska",2.1,Terremoto,68,25.3,52.3856,-167.3509,2022-01-12 08:13:04.798,2022
3189,"100 km SE of Nikolski, Alaska",2.7,Terremoto,112,10.0,52.3778,-167.7005,2022-01-12 08:24:27.341,2022
3190,"100 km SE of Nikolski, Alaska",2.2,Terremoto,74,25.6,52.4063,-167.6706,2022-01-12 08:31:04.103,2022
3191,"7 km SSE of Maria Antonia, Puerto Rico",3.38,Terremoto,176,10.0,17.9181,-66.863,2022-01-12 08:46:38.220,2022
3192,"99 km SE of Nikolski, Alaska",2.4,Terremoto,89,25.4,52.2012,-168.0248,2022-01-12 08:52:54.303,2022
3193,"0 km ENE of P?hala, Hawaii",2.15,Terremoto,71,31.2000007629395,19.2049999237061,-155.469497680664,2022-01-12 09:01:52.530,2022
3194,"6 km ENE of P?hala, Hawaii",2.27,Terremoto,79,32.4199981689453,19.2293338775635,-155.427169799805,2022-01-12 09:05:01.840,2022
3195,"5km S of Brawley, CA",2.54,Terremoto,99,11.04,32.9341667,-115.535,2022-01-12 09:06:03.170,2022
3196,"5km SW of Brawley, CA",2.29,Terremoto,81,5.14,32.9496667,-115.5681667,2022-01-12 09:06:10.320,2022
3197,"32 km E of Port Heiden, Alaska",2.5,Terremoto,96,7.3,56.9463,-158.0887,2022-01-12 09:07:46.193,2022
3198,"87 km SE of Nikolski, Alaska",2.7,Terremoto,112,19.53,52.4114,-167.9109,2022-01-12 09:17:06.428,2022
3199,"3 km S of P?hala, Hawaii",2.24,Terremoto,77,38.0699996948242,19.1753330230713,-155.482666015625,2022-01-12 09:27:28.650,2022
3200,"9 km ENE of P?hala, Hawaii",2.1500001,Terremoto,71,32.7799987792969,19.2434997558594,-155.397506713867,2022-01-12 09:30:03.850,2022
3201,South Sandwich Islands region,4.5,Terremoto,312,100.35,-56.2958,-27.5103,2022-01-12 09:41:27.146,2022
3202,"105 km SE of Nikolski, Alaska",2.8,Terremoto,121,9.46,52.323,-167.6685,2022-01-12 09:55:26.339,2022
3203,"7 km SSE of Maria Antonia, Puerto Rico",2.68,Terremoto,110,14.0,17.9115,-66.8711,2022-01-12 10:04:26.410,2022
3204,"92 km NNE of Tocopilla, Chile",4.1,Terremoto,259,48.74,-21.3283,-69.8324,2022-01-12 10:18:56.723,2022
